city,element_id,prevalence
Sydney,F026,0.000400969055283258
Vienna,F026,0.0003766417458072338
Dhaka,F026,0.0003363585509818294
SaoPaulo,F026,0.00027980993680526504
Toronto,F026,0.00042557079382177
HongKong,F026,0.0009547490729772259
Bogota,F026,0.00021614753967366118
Paris,F026,0.0003101001737210397
Mumbai,F026,0.0003454995664494444
NewDelhi,F026,0.00011040960675277184
Jakarta,F026,0.0003856402747517116
Osaka,F026,0.0003340288600935121
KualaLumpur,F026,0.00042633656111970537
MexicoCity,F026,0.00017913121361397223
Amsterdam,F026,0.0006067226320863023
Lagos,F026,0.000215522766895703
Lima,F026,0.00010817758174444997
Manila,F026,0.0005075265792069158
Moscow,F026,0.00045923572285384373
Singapore,F026,0.0005994827550135266
CapeTown,F026,0.0004353645548487378
Johannesburg,F026,0.00027655315822084676
Seoul,F026,0.00033141117536201537
Taipei,F026,0.0003873234900020614
Bangkok,F026,0.0003823936083586932
Istanbul,F026,0.000266266771192104
London,F026,0.0003331201580195744
LosAngeles,F026,0.0003189026535592589
NewYorkCity,F026,0.0005849789308435925
BuenosAires,F027,0.020279784962355656
Sydney,F027,0.027023551824749685
Vienna,F027,0.019834309961608405
Dhaka,F027,0.01626134858480254
SaoPaulo,F027,0.023627773750714492
Toronto,F027,0.02899251123635128
HongKong,F027,0.040436998616096044
Bogota,F027,0.024452239783932368
Paris,F027,0.024387105677593234
Mumbai,F027,0.01612450499253578
NewDelhi,F027,0.013977770293027955
Jakarta,F027,0.021821245142531046
Osaka,F027,0.030233812201374197
KualaLumpur,F027,0.0323399878098139
MexicoCity,F027,0.023565750751711342
Amsterdam,F027,0.027235508492502152
Lagos,F027,0.0172398183519639
Lima,F027,0.02456435399887077
Manila,F027,0.027967911532122837
Moscow,F027,0.0247835145986512
Singapore,F027,0.04222008178715063
CapeTown,F027,0.03127068881149075
Johannesburg,F027,0.023152203179793614
Seoul,F027,0.03663885443680234
Taipei,F027,0.040739425505050504
Bangkok,F027,0.03119900753291459
Istanbul,F027,0.0245881098031152
London,F027,0.02965417027580568
LosAngeles,F027,0.03214209402567608
NewYorkCity,F027,0.02098240105758903
BuenosAires,F028,0.047003203875908416
Sydney,F028,0.03892043588260459
Vienna,F028,0.06341725601131541
Dhaka,F028,0.03634681660944151
SaoPaulo,F028,0.0430021171353849
Toronto,F028,0.0375820686427257
HongKong,F028,0.04712305493986206
Bogota,F028,0.054401259329103606
Paris,F028,0.05983106846557239
Mumbai,F028,0.04222424843787712
NewDelhi,F028,0.04227399110536771
Jakarta,F028,0.03604797444943357
Osaka,F028,0.052355323499950396
KualaLumpur,F028,0.031530108319882004
MexicoCity,F028,0.03997744865971467
Amsterdam,F028,0.05609217339914841
Lagos,F028,0.02678130768639114
Lima,F028,0.04514624483039846
Manila,F028,0.03906915629101174
Moscow,F028,0.05388752848702849
Singapore,F028,0.043532506449468836
CapeTown,F028,0.033194848226079335
Johannesburg,F028,0.03093664742959654
Seoul,F028,0.047855693184929854
Taipei,F028,0.042756164965986394
Bangkok,F028,0.03219530653757356
Istanbul,F028,0.06060721675320002
London,F028,0.05531170818188442
LosAngeles,F028,0.03239191449231822
NewYorkCity,F028,0.04011897876559531
BuenosAires,F029,0.025766561997151757
Sydney,F029,0.04529828732937785
Vienna,F029,0.027944231157809658
Dhaka,F029,0.02783457428339956
SaoPaulo,F029,0.038102449554379726
Toronto,F029,0.032309318637916994
HongKong,F029,0.030307657441176045
Bogota,F029,0.03317924663992457
Paris,F029,0.031840874774730896
Mumbai,F029,0.02836984991105509
NewDelhi,F029,0.02913181102686949
Jakarta,F029,0.03323499839349855
Osaka,F029,0.027965616229242207
KualaLumpur,F029,0.04212333204819123
MexicoCity,F029,0.03461270871985158
Amsterdam,F029,0.03042130690396263
Lagos,F029,0.024945758768331452
Lima,F029,0.03184000012868709
Manila,F029,0.032050503290530594
Moscow,F029,0.026489132889285352
Singapore,F029,0.041084283251980706
CapeTown,F029,0.03993360390700709
Johannesburg,F029,0.040726710331247425
Seoul,F029,0.03130607412657249
Taipei,F029,0.03404903628117914
Bangkok,F029,0.03369454494362289
Istanbul,F029,0.03323836619030484
London,F029,0.03469509184078232
LosAngeles,F029,0.03368077924706842
NewYorkCity,F029,0.03083161199702553
BuenosAires,F030,0.0036862912704348754
Sydney,F030,0.0018346036695277939
Vienna,F030,0.007966457870276824
Dhaka,F030,0.008657314532618341
SaoPaulo,F030,0.00845497015892885
Toronto,F030,0.0013592618951444857
HongKong,F030,0.0111692782964962
Bogota,F030,0.008159269972671919
Paris,F030,0.004642167129381585
Mumbai,F030,0.009091152886910349
NewDelhi,F030,0.011053848956221086
Jakarta,F030,0.005518052760385112
Osaka,F030,0.005433269434479139
KualaLumpur,F030,0.0028631739597147943
MexicoCity,F030,0.009729463885867826
Amsterdam,F030,0.0029540893024667734
Lagos,F030,0.005109251615218952
Lima,F030,0.010066547309394318
Manila,F030,0.00617304178662144
Moscow,F030,0.004436609455050952
Singapore,F030,0.002912520579559006
CapeTown,F030,0.0031411012924210586
Johannesburg,F030,0.0027825627151194287
Seoul,F030,0.00693829228613308
Taipei,F030,0.006170200087610802
Bangkok,F030,0.004982293339805019
Istanbul,F030,0.009222549221199815
London,F030,0.0025346274963773687
LosAngeles,F030,0.002344777948965936
NewYorkCity,F030,0.0025018590432124266
BuenosAires,F031,0.004031557141102905
Sydney,F031,0.0034529003561854983
Vienna,F031,0.0032358052131743788
Dhaka,F031,0.0073444311562053935
SaoPaulo,F031,0.004877713876976233
Toronto,F031,0.006156751107606096
HongKong,F031,0.0034750294541696335
Bogota,F031,0.0039385997155322585
Paris,F031,0.0030689364051109704
Mumbai,F031,0.00866207192469629
NewDelhi,F031,0.007674971302094432
Jakarta,F031,0.00810164278760772
Osaka,F031,0.003879535191840575
KualaLumpur,F031,0.00565875797681305
MexicoCity,F031,0.0049856854967692404
Amsterdam,F031,0.003986284758384721
Lagos,F031,0.007844948595015895
Lima,F031,0.005486493486020561
Manila,F031,0.007658056564836321
Moscow,F031,0.00415274011982569
Singapore,F031,0.0035063706106999225
CapeTown,F031,0.00341855124748536
Johannesburg,F031,0.003941085256229339
Seoul,F031,0.0030962582349435435
Taipei,F031,0.0036409213306534734
Bangkok,F031,0.005744685606991975
Istanbul,F031,0.0038638802498329305
London,F031,0.003746893442025759
LosAngeles,F031,0.004697187069742484
NewYorkCity,F031,0.004794265884491449
BuenosAires,F032,0.0018319823045260927
Sydney,F032,0.002670590101472009
Vienna,F032,0.0015801171953930087
Dhaka,F032,0.002094103236757841
SaoPaulo,F032,0.0020424927912019134
Toronto,F032,0.0015151442292279777
HongKong,F032,0.002305301107605364
Bogota,F032,0.0013048759049430266
Paris,F032,0.001544412514409105
Mumbai,F032,0.0015165330258253105
NewDelhi,F032,0.001454657309201889
Jakarta,F032,0.001592514502472094
Osaka,F032,0.0017277492775375793
KualaLumpur,F032,0.0016041613007984413
MexicoCity,F032,0.0018740803531443926
Amsterdam,F032,0.0030497601366680067
Lagos,F032,0.0014489699774382116
Lima,F032,0.0019295019970627172
Manila,F032,0.001988545085144577
Moscow,F032,0.0014245516145719058
Singapore,F032,0.0017461444005091983
CapeTown,F032,0.0029667955569627944
Johannesburg,F032,0.0018567989904593215
Seoul,F032,0.0033189439943301707
Taipei,F032,0.0021246424706246134
Bangkok,F032,0.0021598453181929946
Istanbul,F032,0.0018273209787693415
London,F032,0.0016469816804151251
LosAngeles,F032,0.002862894350844329
NewYorkCity,F032,0.001940427993059572
BuenosAires,F033,0.01551942180326065
Sydney,F033,0.006105865444238463
Vienna,F033,0.012689028086482118
Dhaka,F033,0.020886379126319715
SaoPaulo,F033,0.008835367976012186
Toronto,F033,0.006053764578404406
HongKong,F033,0.01269422473250149
Bogota,F033,0.018774870950729546
Paris,F033,0.013592859578198821
Mumbai,F033,0.02284051596985706
NewDelhi,F033,0.020897058722444857
Jakarta,F033,0.018433205505904094
Osaka,F033,0.0071286159124148325
KualaLumpur,F033,0.009749349296824632
MexicoCity,F033,0.010310440790736357
Amsterdam,F033,0.039091425794148656
Lagos,F033,0.03830095951697262
Lima,F033,0.027683407247978405
Manila,F033,0.013032643150469243
Moscow,F033,0.009411329469400567
Singapore,F033,0.005948558746895967
CapeTown,F033,0.008295913569941376
Johannesburg,F033,0.01052199611365767
Seoul,F033,0.010607171045213665
Taipei,F033,0.00797958861574933
Bangkok,F033,0.01102794427112106
Istanbul,F033,0.015752711664010693
London,F033,0.02500344048765877
LosAngeles,F033,0.0050787456602730836
NewYorkCity,F033,0.0058948194662480375
BuenosAires,F034,0.011090769041851327
Sydney,F034,0.004650600131706918
Vienna,F034,0.006854718124873712
Dhaka,F034,0.010106831012178028
SaoPaulo,F034,0.005337145028563765
Toronto,F034,0.005552456609410965
HongKong,F034,0.005464491853290107
Bogota,F034,0.007011410672334713
Paris,F034,0.008911321091682496
Mumbai,F034,0.003338786237228137
NewDelhi,F034,0.006993610849526742
Jakarta,F034,0.013134148466310626
Osaka,F034,0.006361349620607221
KualaLumpur,F034,0.006287064484804661
MexicoCity,F034,0.005547469771607702
Amsterdam,F034,0.01726031024800141
Lagos,F034,0.0062008864475438415
Lima,F034,0.005188502452293285
Manila,F034,0.008255898897508404
Moscow,F034,0.005676986324624804
Singapore,F034,0.004453875233556872
CapeTown,F034,0.0062650118815744445
Johannesburg,F034,0.008422706230799425
Seoul,F034,0.005489425446579579
Taipei,F034,0.005042855210265924
Bangkok,F034,0.008737175045264545
Istanbul,F034,0.007649045134426566
London,F034,0.006779784504043585
LosAngeles,F034,0.0019672357646514484
NewYorkCity,F034,0.004159299347269272
BuenosAires,F035,0.01537389981389133
Sydney,F035,0.01938751476094874
Vienna,F035,0.024582743988684583
Dhaka,F035,0.027585821663258875
SaoPaulo,F035,0.017571345546511515
Toronto,F035,0.01574732154878917
HongKong,F035,0.01896719938664605
Bogota,F035,0.019684208844070124
Paris,F035,0.021500414008085333
Mumbai,F035,0.02457024859878248
NewDelhi,F035,0.028688454162399214
Jakarta,F035,0.028054630640538505
Osaka,F035,0.018956837870792036
KualaLumpur,F035,0.017982924140887837
MexicoCity,F035,0.022686488388458832
Amsterdam,F035,0.02264936356693164
Lagos,F035,0.03130047559224695
Lima,F035,0.02211286500885528
Manila,F035,0.024424816531139752
Moscow,F035,0.020113083293428806
Singapore,F035,0.013541872864594146
CapeTown,F035,0.0210722041519946
Johannesburg,F035,0.018002312990050576
Seoul,F035,0.02431180838554838
Taipei,F035,0.018055233457019173
Bangkok,F035,0.024104368707270108
Istanbul,F035,0.030723490592710637
London,F035,0.01534983688040865
LosAngeles,F035,0.02211232442280226
NewYorkCity,F035,0.019275799388581344
BuenosAires,F036,0.04180428129679628
Sydney,F036,0.05332367696234496
Vienna,F036,0.07089068498686603
Dhaka,F036,0.05471954849992927
SaoPaulo,F036,0.050237259666814624
Toronto,F036,0.080849634858656
HongKong,F036,0.056507000689540995
Bogota,F036,0.04278842312179375
Paris,F036,0.057558082899030735
Mumbai,F036,0.05803007142410183
NewDelhi,F036,0.06063034004440442
Jakarta,F036,0.04469191138506002
Osaka,F036,0.052691752567421826
KualaLumpur,F036,0.06630613364731328
MexicoCity,F036,0.04471562919838782
Amsterdam,F036,0.055876207591985284
Lagos,F036,0.04387410586093734
Lima,F036,0.03772904290588309
Manila,F036,0.04465035015337693
Moscow,F036,0.0713941387588544
Singapore,F036,0.06440416242200689
CapeTown,F036,0.03906647285148192
Johannesburg,F036,0.047269909394372915
Seoul,F036,0.0671234476426719
Taipei,F036,0.06676498724489796
Bangkok,F036,0.04462549375876152
Istanbul,F036,0.04885091631110883
London,F036,0.06337580649078355
LosAngeles,F036,0.07482645108740182
NewYorkCity,F036,0.08829794265884491
BuenosAires,F037,0.003920322524571288
Sydney,F037,0.00402891784019881
Vienna,F037,0.005102849060416245
Dhaka,F037,0.009045915152450394
SaoPaulo,F037,0.004293745349806329
Toronto,F037,0.0020701494546923388
HongKong,F037,0.0072590664997195225
Bogota,F037,0.0029129976187812633
Paris,F037,0.004981897293523615
Mumbai,F037,0.013684553979278966
NewDelhi,F037,0.014003117245550966
Jakarta,F037,0.008548426028200894
Osaka,F037,0.005255254053950261
KualaLumpur,F037,0.004620912408233655
MexicoCity,F037,0.003959679483078498
Amsterdam,F037,0.005060058678111643
Lagos,F037,0.005477402958670906
Lima,F037,0.0037118181394099376
Manila,F037,0.0064687659351357054
Moscow,F037,0.005102841576087392
Singapore,F037,0.0030959864428383136
CapeTown,F037,0.00354048530554676
Johannesburg,F037,0.003714814490412283
Seoul,F037,0.004157337757518162
Taipei,F037,0.006185902391259534
Bangkok,F037,0.007690582100466536
Istanbul,F037,0.004691596411864494
London,F037,0.004229371240761279
LosAngeles,F037,0.0022777039651568727
NewYorkCity,F037,0.0028112864579029995
BuenosAires,F038,0.003884839080588084
Sydney,F038,0.0022371749987582378
Vienna,F038,0.0077975348555263686
Dhaka,F038,0.006991194398364261
SaoPaulo,F038,0.003434357626636948
Toronto,F038,0.001718312207069444
HongKong,F038,0.011220712589989922
Bogota,F038,0.004287791859108561
Paris,F038,0.007317389963145162
Mumbai,F038,0.005642861612450499
NewDelhi,F038,0.003998803967528406
Jakarta,F038,0.007497406419292084
Osaka,F038,0.004322773487629331
KualaLumpur,F038,0.007801239175610669
MexicoCity,F038,0.002347098714093788
Amsterdam,F038,0.008445272246092836
Lagos,F038,0.0037656394215977848
Lima,F038,0.003592380437632608
Manila,F038,0.005453313149494152
Moscow,F038,0.005496414998550625
Singapore,F038,0.008301830313388664
CapeTown,F038,0.0032638349180763044
Johannesburg,F038,0.0032034749999188994
Seoul,F038,0.00893924262680605
Taipei,F038,0.009230941429602143
Bangkok,F038,0.006812833097563857
Istanbul,F038,0.008618127666683802
London,F038,0.004145585247188919
LosAngeles,F038,0.0019957522487858404
NewYorkCity,F038,0.0023708997769148147
BuenosAires,F039,0.0023076199300537596
Sydney,F039,0.002213942026524043
Vienna,F039,0.0011505354617094361
Dhaka,F039,0.003551656957679102
SaoPaulo,F039,0.0012326006916614245
Toronto,F039,0.0012831239941782557
HongKong,F039,0.0010483755603525177
Bogota,F039,0.0007834848896488901
Paris,F039,0.0026139334015229
Mumbai,F039,0.0016206745510293473
NewDelhi,F039,0.0027129831386916506
Jakarta,F039,0.0029396578871228917
Osaka,F039,0.001072892697929101
KualaLumpur,F039,0.002371647098911682
MexicoCity,F039,0.0013702738148550957
Amsterdam,F039,0.0009070563900851107
Lagos,F039,0.0014397561788534509
Lima,F039,0.001501215288669263
Manila,F039,0.002049288423758318
Moscow,F039,0.000988537924783034
Singapore,F039,0.0025415654788056696
CapeTown,F039,0.002431884836680323
Johannesburg,F039,0.0016605354588187205
Seoul,F039,0.0011367846270315546
Taipei,F039,0.001298862347969491
Bangkok,F039,0.0024260838743258217
Istanbul,F039,0.0017494088315426926
London,F039,0.0020221972168478655
LosAngeles,F039,0.0019326946711928888
NewYorkCity,F039,0.0016537222176319921
BuenosAires,F040,0.02750006777736491
Sydney,F040,0.02397081938687385
Vienna,F040,0.031424126086077996
Dhaka,F040,0.014586387485050731
SaoPaulo,F040,0.03110041544391188
Toronto,F040,0.026711179287926292
HongKong,F040,0.027272632294628493
Bogota,F040,0.026678439582567562
Paris,F040,0.03205721429383209
Mumbai,F040,0.017247266843662564
NewDelhi,F040,0.013473408898756539
Jakarta,F040,0.019048631436595943
Osaka,F040,0.04184161511554598
KualaLumpur,F040,0.027566298134837536
MexicoCity,F040,0.022350617362932635
Amsterdam,F040,0.024506669508534484
Lagos,F040,0.022620676725464056
Lima,F040,0.020579880095807537
Manila,F040,0.02306848172025135
Moscow,F040,0.022960985382931325
Singapore,F040,0.02837685819537183
CapeTown,F040,0.019299163012642763
Johannesburg,F040,0.017143051784376126
Seoul,F040,0.030067812444630575
Taipei,F040,0.022929792182024324
Bangkok,F040,0.020507154512563904
Istanbul,F040,0.02719294581812574
London,F040,0.0358421909025411
LosAngeles,F040,0.02153195372457414
NewYorkCity,F040,0.03379162191192266
BuenosAires,F041,0.004862029206462611
Sydney,F041,0.003399624747441569
Vienna,F041,0.006788037987472216
Dhaka,F041,0.0049517444028651155
SaoPaulo,F041,0.007308986808617987
Toronto,F041,0.005454679515538544
HongKong,F041,0.00480066800288675
Bogota,F041,0.008971920796509677
Paris,F041,0.007645755199454483
Mumbai,F041,0.008044374122842304
NewDelhi,F041,0.007616974037846867
Jakarta,F041,0.005918079615334816
Osaka,F041,0.0071470175023122
KualaLumpur,F041,0.004173379001204621
MexicoCity,F041,0.00763026997632909
Amsterdam,F041,0.00644183616954971
Lagos,F041,0.0073401926725464054
Lima,F041,0.007227790619676577
Manila,F041,0.005983618480681221
Moscow,F041,0.002486759437354162
Singapore,F041,0.0034335475377754603
CapeTown,F041,0.002764504955719947
Johannesburg,F041,0.002649152173983566
Seoul,F041,0.005271169241177134
Taipei,F041,0.005971706864564007
Bangkok,F041,0.004903659163555893
Istanbul,F041,0.011323365933275074
London,F041,0.01234446971966097
LosAngeles,F041,0.003631232859986473
NewYorkCity,F041,0.008739155581260845
BuenosAires,F042,0.023773110087982992
Sydney,F042,0.015542457856189504
Vienna,F042,0.020573045059608
Dhaka,F042,0.03910961832748222
SaoPaulo,F042,0.03305349678597773
Toronto,F042,0.013667955400821968
HongKong,F042,0.016074020377624152
Bogota,F042,0.02765130327777156
Paris,F042,0.02499959410972026
Mumbai,F042,0.029524792834347932
NewDelhi,F042,0.02391334607268303
Jakarta,F042,0.03337526755042896
Osaka,F042,0.009589228509343206
KualaLumpur,F042,0.02773987230700072
MexicoCity,F042,0.023891225769304587
Amsterdam,F042,0.02370456846398659
Lagos,F042,0.02478952479232899
Lima,F042,0.018308553026318116
Manila,F042,0.034171324988051144
Moscow,F042,0.02129020014189463
Singapore,F042,0.02671520465295179
CapeTown,F042,0.018314095737025415
Johannesburg,F042,0.016795941075524155
Seoul,F042,0.012323019183995618
Taipei,F042,0.019676999587713875
Bangkok,F042,0.023963066684974724
Istanbul,F042,0.023803365804760192
London,F042,0.023349173068672135
LosAngeles,F042,0.013269402856789413
NewYorkCity,F042,0.016778484673221516
BuenosAires,F043,0.009439393480295924
Sydney,F043,0.006656647113583598
Vienna,F043,0.013954334208931097
Dhaka,F043,0.005484613505137404
SaoPaulo,F043,0.008779884978557218
Toronto,F043,0.007013102130578905
HongKong,F043,0.012197562335952731
Bogota,F043,0.007999057101305674
Paris,F043,0.011133164482976961
Mumbai,F043,0.004879455067177988
NewDelhi,F043,0.006231913445742056
Jakarta,F043,0.006130281673255187
Osaka,F043,0.023658044055006353
KualaLumpur,F043,0.005898722270126206
MexicoCity,F043,0.009398391017849147
Amsterdam,F043,0.010635609572573392
Lagos,F043,0.009013098015588144
Lima,F043,0.013367773214748184
Manila,F043,0.007705212577707514
Moscow,F043,0.009781680858798828
Singapore,F043,0.0062607725844063674
CapeTown,F043,0.010058560330573226
Johannesburg,F043,0.005881417898585281
Seoul,F043,0.016809754683246622
Taipei,F043,0.010167845547309833
Bangkok,F043,0.009518726908694944
Istanbul,F043,0.011089629491595126
London,F043,0.009617174914392571
LosAngeles,F043,0.01076597686228707
NewYorkCity,F043,0.006557465091299678
BuenosAires,F044,0.008490909061913427
Sydney,F044,0.008156776096636346
Vienna,F044,0.01584885835522328
Dhaka,F044,0.012411509972609081
SaoPaulo,F044,0.009220954850411453
Toronto,F044,0.009737636807786262
HongKong,F044,0.010359590004387988
Bogota,F044,0.00790316909849296
Paris,F044,0.016051742892861202
Mumbai,F044,0.010153128268390143
NewDelhi,F044,0.012068156666506279
Jakarta,F044,0.011383381581660627
Osaka,F044,0.025432997410976307
KualaLumpur,F044,0.01126192422567522
MexicoCity,F044,0.010110117714797518
Amsterdam,F044,0.015965726428240415
Lagos,F044,0.017599957696646497
Lima,F044,0.011221513907052534
Manila,F044,0.008574401798002822
Moscow,F044,0.012220795090381754
Singapore,F044,0.008692499947696136
CapeTown,F044,0.01094568057594453
Johannesburg,F044,0.010977781670608158
Seoul,F044,0.015830017879290628
Taipei,F044,0.010545103458049886
Bangkok,F044,0.009744650481065528
Istanbul,F044,0.013390447488819205
London,F044,0.01643419763780165
LosAngeles,F044,0.008660576723801383
NewYorkCity,F044,0.008126910683301661
BuenosAires,F045,0.031152869055725754
Sydney,F045,0.03719158229359106
Vienna,F045,0.02270842594463528
Dhaka,F045,0.03243790427324049
SaoPaulo,F045,0.02645541082964245
Toronto,F045,0.031066267223194652
HongKong,F045,0.023155879663041085
Bogota,F045,0.026541000111869335
Paris,F045,0.0209914275972919
Mumbai,F045,0.03305308982988728
NewDelhi,F045,0.02859952502388628
Jakarta,F045,0.02289104723114279
Osaka,F045,0.025857834116867696
KualaLumpur,F045,0.018731212795536023
MexicoCity,F045,0.023081536689911072
Amsterdam,F045,0.01762361721332255
Lagos,F045,0.013968519254435442
Lima,F045,0.018799976836324502
Manila,F045,0.030762105108354927
Moscow,F045,0.026585624440469118
Singapore,F045,0.0208652185738265
CapeTown,F045,0.030627436682242243
Johannesburg,F045,0.021303919755789776
Seoul,F045,0.023382004735595895
Taipei,F045,0.03441824172850959
Bangkok,F045,0.029666638991694316
Istanbul,F045,0.02294432414023544
London,F045,0.013017591011017656
LosAngeles,F045,0.032222020509376705
NewYorkCity,F045,0.035980335454019664
BuenosAires,F046,0.02600178932243367
Sydney,F046,0.024150274068958665
Vienna,F046,0.008282885431400282
Dhaka,F046,0.018384385890462044
SaoPaulo,F046,0.02571776637426994
Toronto,F046,0.01206304859361275
HongKong,F046,0.009322867526155142
Bogota,F046,0.02339787128633756
Paris,F046,0.008474583150682707
Mumbai,F046,0.014709431735900667
NewDelhi,F046,0.017906977543459282
Jakarta,F046,0.015266958980662838
Osaka,F046,0.013670781155491835
KualaLumpur,F046,0.01314204446378379
MexicoCity,F046,0.02342220587294479
Amsterdam,F046,0.007032411825399517
Lagos,F046,0.019956687134652856
Lima,F046,0.024755776039429724
Manila,F046,0.021078737753423605
Moscow,F046,0.01862447089798801
Singapore,F046,0.009986014751299148
CapeTown,F046,0.01266874874068104
Johannesburg,F046,0.010865051790864175
Seoul,F046,0.011695633265145047
Taipei,F046,0.010169456039991755
Bangkok,F046,0.017901050265200745
Istanbul,F046,0.011575977998252197
London,F046,0.0071384047470634425
LosAngeles,F046,0.011948808492931928
NewYorkCity,F046,0.01271420309014294
BuenosAires,F047,0.0037405131623642657
Sydney,F047,0.005653223054158461
Vienna,F047,0.002709234188724995
Dhaka,F047,0.007752723017373301
SaoPaulo,F047,0.006919408351668002
Toronto,F047,0.005195409926458802
HongKong,F047,0.0075656631085922596
Bogota,F047,0.007264714813098302
Paris,F047,0.0027210884353741495
Mumbai,F047,0.004681005122153987
NewDelhi,F047,0.004589087234759178
Jakarta,F047,0.007355139126223059
Osaka,F047,0.009454416861616844
KualaLumpur,F047,0.0058687267334620605
MexicoCity,F047,0.006437927835711087
Amsterdam,F047,0.0015969359497893627
Lagos,F047,0.004086119372372065
Lima,F047,0.006520011646181291
Manila,F047,0.010110169234138395
Moscow,F047,0.003852455209502776
Singapore,F047,0.007118153625301552
CapeTown,F047,0.0021156558533145277
Johannesburg,F047,0.0023932796771546005
Seoul,F047,0.009506225536781406
Taipei,F047,0.009900906385281386
Bangkok,F047,0.013357831005974602
Istanbul,F047,0.0016506130159872512
London,F047,0.002849938071222142
LosAngeles,F047,0.0034183633305325594
NewYorkCity,F047,0.006850367677435347
BuenosAires,F048,0.0015652584390793123
Sydney,F048,0.0009289183208809943
Vienna,F048,0.0011707415639523135
Dhaka,F048,0.0006855766881421755
SaoPaulo,F048,0.0017275569279503384
Toronto,F048,0.0011412670629043324
HongKong,F048,0.0020417003534500358
Bogota,F048,0.0014359228421204034
Paris,F048,0.0014356339194388974
Mumbai,F048,0.0007513386432102408
NewDelhi,F048,0.000623792797684921
Jakarta,F048,0.0012412421693044728
Osaka,F048,0.0010176879282369996
KualaLumpur,F048,0.0016541538619053485
MexicoCity,F048,0.001417855543471307
Amsterdam,F048,0.0008121929046957021
Lagos,F048,0.0007543296841349605
Lima,F048,0.0011774868377239758
Manila,F048,0.001048621845542478
Moscow,F048,0.0016431590292869875
Singapore,F048,0.0023355687200359207
CapeTown,F048,0.0010726199271434008
Johannesburg,F048,0.0010972915632633598
Seoul,F048,0.0012632282589436722
Taipei,F048,0.0012183377138734281
Bangkok,F048,0.0011140506899051281
Istanbul,F048,0.0012988035264483626
London,F048,0.0013846950918407824
LosAngeles,F048,0.0008374206960592629
NewYorkCity,F048,0.0011542592745600263
BuenosAires,F049,0.0009237656147088045
Sydney,F049,0.0013927766285912967
Vienna,F049,0.0017918771468983634
Dhaka,F049,0.0018288742718259327
SaoPaulo,F049,0.0018964008698456694
Toronto,F049,0.0008555495713836902
HongKong,F049,0.0018556528699532108
Bogota,F049,0.002499880139996484
Paris,F049,0.0026224570973974316
Mumbai,F049,0.002164177103167154
NewDelhi,F049,0.0031455997690420056
Jakarta,F049,0.0019469838534614912
Osaka,F049,0.005201649422510105
KualaLumpur,F049,0.0011742252752790384
MexicoCity,F049,0.0015146183865395687
Amsterdam,F049,0.0027066368916424865
Lagos,F049,0.0038730002051071684
Lima,F049,0.0013266834281596299
Manila,F049,0.0016124958638581931
Moscow,F049,0.0015158382273100718
Singapore,F049,0.0013820290358868884
CapeTown,F049,0.0018022253565271901
Johannesburg,F049,0.0017189279145134449
Seoul,F049,0.0023339722629383245
Taipei,F049,0.0027595792104720676
Bangkok,F049,0.0016301623137128423
Istanbul,F049,0.002090776486917185
London,F049,0.0029535574642391665
LosAngeles,F049,0.0007205432751704161
NewYorkCity,F049,0.0009142361398000496
BuenosAires,F050,0.0013671093193079373
Sydney,F050,0.0007895204874758257
Vienna,F050,0.0014394827237825824
Dhaka,F050,0.0016002147550891813
SaoPaulo,F050,0.0013092390766351917
Toronto,F050,0.0009849840030262812
HongKong,F050,0.002169080595930583
Bogota,F050,0.001825068320202004
Paris,F050,0.002786842660691962
Mumbai,F050,0.006756237317528851
NewDelhi,F050,0.0065798970312274455
Jakarta,F050,0.001632876852472014
Osaka,F050,0.0018945636903028422
KualaLumpur,F050,0.0007730849649572143
MexicoCity,F050,0.0009416384108502335
Amsterdam,F050,0.0016373033903806004
Lagos,F050,0.0052246243974976925
Lima,F050,0.0015591244774097862
Manila,F050,0.0012883981821756665
Moscow,F050,0.0023045865917582604
Singapore,F050,0.0009036498441344837
CapeTown,F050,0.0020440945536653776
Johannesburg,F050,0.0032290216992853413
Seoul,F050,0.0018342380361773755
Taipei,F050,0.001343956143063286
Bangkok,F050,0.0008685683630360296
Istanbul,F050,0.0021891706934663033
London,F050,0.002684389900347287
LosAngeles,F050,0.00041007507466499156
NewYorkCity,F050,0.0012360571759068
BuenosAires,F051,0.01069167996963574
Sydney,F051,0.01117546021313448
Vienna,F051,0.009123459284703981
Dhaka,F051,0.00967482928899348
SaoPaulo,F051,0.006062415578029052
Toronto,F051,0.010896135079856636
HongKong,F051,0.005001181381428684
Bogota,F051,0.007012209739024819
Paris,F051,0.011496436283343887
Mumbai,F051,0.007509363798081651
NewDelhi,F051,0.007886768718939242
Jakarta,F051,0.008485684553448542
Osaka,F051,0.006869793550162734
KualaLumpur,F051,0.006217074899254991
MexicoCity,F051,0.006822979975689336
Amsterdam,F051,0.00953277109562078
Lagos,F051,0.004219919751820326
Lima,F051,0.005568531503402969
Manila,F051,0.00746223922325255
Moscow,F051,0.007880276806634135
Singapore,F051,0.0065955173174072085
CapeTown,F051,0.010665032350504847
Johannesburg,F051,0.009651380819375914
Seoul,F051,0.005602177729813315
Taipei,F051,0.0057265093537414965
Bangkok,F051,0.009263265625449053
Istanbul,F051,0.008350254459466406
London,F051,0.010968679419407589
LosAngeles,F051,0.008628445474072492
NewYorkCity,F051,0.011873915558126084
